USER;GAME;DATE;LEVEL;TIME;GENERATED_BLOCKS;SCORE_BLOCKS;ERROR_BLOCKS;HAND;AUTOGRIP;TRACKING_FILE;HMD_POSITION_X;HMD_POSITION_Y;HMD_POSITION_Z;HMD_ROTATION_X;HMD_ROTATION_Y;HMD_ROTATION_Z;RELOCATEDDEFAULTPOSITION_;VODEFAULTMOVED_;RELOCATEDPOSITION_;VOCURRENTMOVED_;RELOCATEDTRACKINGFILE;TIMERELOCATION;TIMERELOCATIONDEFAULT
;Calibration;20240709_093007;1;0;0;0;0;Both;False;/storage/emulated/0/Android/data/com.RehabImmersive.Calibration/Calibration/H9/TrackingData/OculusTracking_20240709_093007.csv;-0.0210;11.894;-0.0097;3.581.451;3.544.878;3.584.289;"{""positions"":[{""x"":-0.5475413203239441,""y"":1.07686448097229,""z"":0.5944051742553711},{""x"":0.666828989982605,""y"":0.9800000190734863,""z"":0.14146585762500764},{""x"":0.44999998807907107,""y"":0.6611737012863159,""z"":0.5},{""x"":0.5699999928474426,""y"":1.2399218082427979,""z"":0.5619982481002808},{""x"":-0.6700304746627808,""y"":0.6611737012863159,""z"":0.13140162825584413}]}";5;"{""positions"":[{""x"":-0.5699999928474426,""y"":1.0476082563400269,""z"":0.43640294671058657},{""x"":0.6338159441947937,""y"":0.9800000190734863,""z"":0.11145127564668656},{""x"":0.3976949453353882,""y"":0.7420098185539246,""z"":0.39734604954719546},{""x"":0.5699999928474426,""y"":1.2163939476013184,""z"":0.4326576888561249},{""x"":-0.6427819728851318,""y"":0.7420098185539246,""z"":0.09988731890916825}]}";5;/storage/emulated/0/Android/data/com.RehabImmersive.Calibration/Calibration/H9/TrackingData/Relocation_20240709_093116.csv;17;32
