USER;GAME;DATE;LEVEL;TIME;GENERATED_BLOCKS;SCORE_BLOCKS;ERROR_BLOCKS;HAND;AUTOGRIP;TRACKING_FILE;HMD_POSITION_X;HMD_POSITION_Y;HMD_POSITION_Z;HMD_ROTATION_X;HMD_ROTATION_Y;HMD_ROTATION_Z;RELOCATEDPOSITION_;VOCURRENTMOVED_;RELOCATEDDEFAULTPOSITION_;VODEFAULTMOVED_;RELOCATEDTRACKINGFILE;TIMERELOCATION;TIMERELOCATIONDEFAULT
;Calibration;20240606_102318;1;0;0;0;0;Both;False;/storage/emulated/0/Android/data/com.RehabImmersive.Calibration/Calibration/P11/TrackingData/OculusTracking_20240606_102318.csv;-0.0113;1.2264;0.0235;13.5623;357.1002;2.6935;{"positions":[{"x":-0.5699999928474426,"y":1.0802620649337769,"z":0.38337016105651858},{"x":0.614180862903595,"y":0.9800000190734863,"z":0.1181933730840683},{"x":0.39008939266204836,"y":0.940883219242096,"z":0.42627593874931338},{"x":0.5699999928474426,"y":1.2040143013000489,"z":0.38054555654525759},{"x":-0.5126132965087891,"y":0.940883219242096,"z":0.09567992389202118}]};5;{"positions":[{"x":-0.5475413203239441,"y":1.07686448097229,"z":0.5944051742553711},{"x":0.666828989982605,"y":0.9800000190734863,"z":0.14146585762500764},{"x":0.44999998807907107,"y":0.6611737012863159,"z":0.5},{"x":0.5699999928474426,"y":1.2399218082427979,"z":0.5619982481002808},{"x":-0.6700304746627808,"y":0.6611737012863159,"z":0.13140162825584413}]};0;/storage/emulated/0/Android/data/com.RehabImmersive.Calibration/Calibration/P11/TrackingData/RelocationDefault_20240606_102500.csv;19;60

