USER;GAME;DATE;LEVEL;TIME;GENERATED_BLOCKS;SCORE_BLOCKS;ERROR_BLOCKS;HAND;AUTOGRIP;TRACKING_FILE;HMD_POSITION_X;HMD_POSITION_Y;HMD_POSITION_Z;HMD_ROTATION_X;HMD_ROTATION_Y;HMD_ROTATION_Z;RELOCATEDPOSITION_;VOCURRENTMOVED_;RELOCATEDDEFAULTPOSITION_;VODEFAULTMOVED_;RELOCATEDTRACKINGFILE;TIMERELOCATION;TIMERELOCATIONDEFAULT
;Calibration;20240605_125430;1;0;0;0;0;Both;False;/storage/emulated/0/Android/data/com.RehabImmersive.Calibration/Calibration/P10/TrackingData/OculusTracking_20240605_125430.csv;0.1044;11.355;-0.0191;34.731;3.535.907;3.496.381;"{""positions"":[{""x"":-0.45661789178848269,""y"":1.0026676654815674,""z"":0.5692695379257202},{""x"":0.6907838582992554,""y"":0.9617778062820435,""z"":0.20000000298023225},{""x"":0.4531475305557251,""y"":0.5860965251922607,""z"":0.45502564311027529},{""x"":0.5603622198104858,""y"":1.1609153747558594,""z"":0.5189979672431946},{""x"":-0.5697893500328064,""y"":0.5860965251922607,""z"":0.1015150174498558}]}";5;"{""positions"":[{""x"":-0.5475413203239441,""y"":1.07686448097229,""z"":0.5944051742553711},{""x"":0.666828989982605,""y"":0.9800000190734863,""z"":0.14146585762500764},{""x"":0.44999998807907107,""y"":0.6611737012863159,""z"":0.5},{""x"":0.5699999928474426,""y"":1.2399218082427979,""z"":0.5619982481002808},{""x"":-0.6700304746627808,""y"":0.6611737012863159,""z"":0.13140162825584413}]}";5;/storage/emulated/0/Android/data/com.RehabImmersive.Calibration/Calibration/P10/TrackingData/RelocationDefault_20240605_125559.csv;13;33
