USER;GAME;DATE;LEVEL;TIME;GENERATED_BLOCKS;SCORE_BLOCKS;ERROR_BLOCKS;HAND;AUTOGRIP;TRACKING_FILE;HMD_POSITION_X;HMD_POSITION_Y;HMD_POSITION_Z;HMD_ROTATION_X;HMD_ROTATION_Y;HMD_ROTATION_Z;RELOCATEDDEFAULTPOSITION_;VODEFAULTMOVED_;RELOCATEDPOSITION_;VOCURRENTMOVED_;RELOCATEDTRACKINGFILE;TIMERELOCATION;TIMERELOCATIONDEFAULT
;Calibration;20240425_103829;1;0;0;0;0;Both;False;/storage/emulated/0/Android/data/com.RehabImmersive.Calibration/Calibration/P5/TrackingData/OculusTracking_20240425_103829.csv;-0.0094;12.095;0.0088;47.254;3.555.807;24.461;"{""positions"":[{""x"":-0.5475413203239441,""y"":1.07686448097229,""z"":0.5944051742553711},{""x"":0.666828989982605,""y"":0.9800000190734863,""z"":0.14146585762500764},{""x"":0.44999998807907107,""y"":0.6611737012863159,""z"":0.5},{""x"":0.5699999928474426,""y"":1.2399218082427979,""z"":0.5619982481002808},{""x"":-0.6700304746627808,""y"":0.6611737012863159,""z"":0.13140162825584413}]}";2;"{""positions"":[{""x"":-0.5699999928474426,""y"":1.0259759426116944,""z"":0.3982985317707062},{""x"":0.6410814523696899,""y"":0.9720373153686523,""z"":0.20000000298023225},{""x"":0.4035123884677887,""y"":0.8168625831604004,""z"":0.394798219203949},{""x"":0.40914037823677065,""y"":1.1068642139434815,""z"":0.3822735548019409},{""x"":-0.6238669157028198,""y"":0.8168625831604004,""z"":0.11050626635551453}]}";5;/storage/emulated/0/Android/data/com.RehabImmersive.Calibration/Calibration/P5/TrackingData/Relocation_20240425_103936.csv;16;57
