USER;GAME;DATE;LEVEL;TIME;GENERATED_BLOCKS;SCORE_BLOCKS;ERROR_BLOCKS;HAND;AUTOGRIP;TRACKING_FILE;HMD_POSITION_X;HMD_POSITION_Y;HMD_POSITION_Z;HMD_ROTATION_X;HMD_ROTATION_Y;HMD_ROTATION_Z;RELOCATEDDEFAULTPOSITION_;VODEFAULTMOVED_;RELOCATEDPOSITION_;VOCURRENTMOVED_;RELOCATEDTRACKINGFILE;TIMERELOCATION;TIMERELOCATIONDEFAULT
;Calibration;20240508_124558;1;0;0;0;0;Both;False;/storage/emulated/0/Android/data/com.RehabImmersive.Calibration/Calibration/H5/TrackingData/OculusTracking_20240508_124558.csv;-0.0050;11.466;0.0044;57.171;3.593.668;3.578.338;"{""positions"":[{""x"":-0.5475413203239441,""y"":1.07686448097229,""z"":0.5944051742553711},{""x"":0.666828989982605,""y"":0.9800000190734863,""z"":0.14146585762500764},{""x"":0.44999998807907107,""y"":0.6611737012863159,""z"":0.5},{""x"":0.5699999928474426,""y"":1.2399218082427979,""z"":0.5619982481002808},{""x"":-0.6700304746627808,""y"":0.6611737012863159,""z"":0.13140162825584413}]}";5;"{""positions"":[{""x"":-0.5699999928474426,""y"":1.0296571254730225,""z"":0.4401129484176636},{""x"":0.7206934094429016,""y"":0.9712035059928894,""z"":0.20000000298023225},{""x"":0.4434693455696106,""y"":0.7425271272659302,""z"":0.3351660668849945},{""x"":0.45899516344070437,""y"":1.1393163204193116,""z"":0.4155646562576294},{""x"":-0.581705629825592,""y"":0.7425271272659302,""z"":0.09609101712703705}]}";5;/storage/emulated/0/Android/data/com.RehabImmersive.Calibration/Calibration/H5/TrackingData/Relocation_20240607_093739.csv;20;34
